customer_id,first_name,last_name,email,phone,city
387,Ananya,Verma,ananya.verma387@gmail.com,9038860868,Delhi
388,Krishna,Singh,krishna.singh388@gmail.com,9472649082,Hyderabad
389,Vivaan,Kapoor,vivaan.kapoor389@gmail.com,9826657027,Jaipur
390,Priya,Verma,priya.verma390@gmail.com,9211175186,Pune
391,Rahul,Kapoor,rahul.kapoor391@gmail.com,9592222064,Hyderabad
392,Arjun,Patel,arjun.patel392@gmail.com,9309407778,Hyderabad
393,Krishna,Gupta,krishna.gupta393@gmail.com,9671990384,Jaipur
394,Aarav,Patel,aarav.patel394@gmail.com,9020994510,Pune
395,Aditya,Singh,aditya.singh395@gmail.com,9998279501,Bengaluru
396,Rohan,Jain,rohan.jain396@gmail.com,9814721458,Jaipur
397,Pooja,Gupta,pooja.gupta397@gmail.com,9817946954,Bengaluru
398,Aditya,Agarwal,aditya.agarwal398@gmail.com,,Mumbai
399,Pooja,Gupta,pooja.gupta399@gmail.com,9605583034,Mumbai
400,Arjun,Singh,arjun.singh400@gmail.com,9015569902,Bengaluru
401,Neha,Joshi,neha.joshi401@gmail.com,9272785760,Ahmedabad
402,Sneha,Mehta,,9955124056,Pune
403,Sneha,Agarwal,sneha.agarwal403@gmail.com,9450461735,Ahmedabad
404,Krishna,Kapoor,krishna.kapoor404@gmail.com,9031780782,Hyderabad
405,Pooja,Kapoor,pooja.kapoor405@gmail.com,,Delhi
406,Neha,Agarwal,neha.agarwal406@gmail.com,9018409435,Ahmedabad
407,Arjun,Kapoor,arjun.kapoor407@gmail.com,9142241098,Jaipur
408,Ananya,Mehta,ananya.mehta408@gmail.com,9493214958,Pune
409,Aarav,Joshi,aarav.joshi409@gmail.com,9601662997,Ahmedabad
410,Rohan,Gupta,rohan.gupta410@gmail.com,9817921717,Hyderabad
411,Priya,Gupta,priya.gupta411@gmail.com,,Hyderabad
412,Vivaan,Mehta,vivaan.mehta412@gmail.com,9459928161,Mumbai
413,Kavya,Singh,kavya.singh413@gmail.com,9639382761,Chennai
414,Kavya,Jain,kavya.jain414@gmail.com,9321971997,Mumbai
415,Diya,Joshi,diya.joshi415@gmail.com,9191965701,Pune
416,Sneha,Sharma,sneha.sharma416@gmail.com,9784699733,Bengaluru
417,Arjun,Agarwal,arjun.agarwal417@gmail.com,9651909862,Delhi
418,Rohan,Kapoor,,9851403696,Chennai
419,Rahul,Jain,rahul.jain419@gmail.com,9272386562,Pune
420,Aditya,Sharma,,9762126796,Hyderabad
421,Ananya,Jain,ananya.jain421@gmail.com,9532690973,Ahmedabad
422,Rahul,Kapoor,,9097519712,Ahmedabad
423,Priya,Kapoor,priya.kapoor423@gmail.com,9137189490,Delhi
424,Priya,Joshi,priya.joshi424@gmail.com,9565442094,Ahmedabad
425,Aarav,Joshi,aarav.joshi425@gmail.com,9490471281,Ahmedabad
426,Arjun,Patel,arjun.patel426@gmail.com,9401929275,Ahmedabad
427,Kavya,Gupta,kavya.gupta427@gmail.com,9051292766,Hyderabad
428,Pooja,Patel,pooja.patel428@gmail.com,9504102767,Jaipur
429,Rahul,Jain,rahul.jain429@gmail.com,9604765801,Bengaluru
430,Diya,Jain,diya.jain430@gmail.com,9454414967,Jaipur
431,Pooja,Agarwal,pooja.agarwal431@gmail.com,9258001061,Hyderabad
432,Rohan,Gupta,rohan.gupta432@gmail.com,9009109391,Mumbai
433,Vivaan,Agarwal,vivaan.agarwal433@gmail.com,9921244717,Ahmedabad
434,Kavya,Jain,kavya.jain434@gmail.com,9542140665,Ahmedabad
435,Diya,Singh,diya.singh435@gmail.com,9396271286,Mumbai
436,Priya,Singh,priya.singh436@gmail.com,9947072006,Bengaluru
437,Rahul,Agarwal,invalid_email,9776618306,Hyderabad
438,Vivaan,Agarwal,vivaan.agarwal438@gmail.com,9546015851,Ahmedabad
439,Neha,Gupta,,9634615717,Pune
440,Aarav,Gupta,invalid_email,9376184787,Delhi
441,Aarav,Mehta,aarav.mehta441@gmail.com,9061387829,Mumbai
442,Aarav,Patel,,9903202041,Pune
443,Diya,Agarwal,diya.agarwal443@gmail.com,9179931365,Chennai
444,Rohan,Verma,rohan.verma444@gmail.com,9253092511,Chennai
445,Aditya,Mehta,aditya.mehta445@gmail.com,9902196207,Delhi
446,Aditya,Verma,aditya.verma446@gmail.com,9467232487,Pune
447,Sneha,Sharma,sneha.sharma447@gmail.com,9914560833,Mumbai
448,Sneha,Mehta,sneha.mehta448@gmail.com,9837340312,Hyderabad
449,Priya,Patel,priya.patel449@gmail.com,,Delhi
450,Ananya,Patel,,9811379956,Bengaluru
451,Krishna,Verma,krishna.verma451@gmail.com,9636317970,Pune
452,Krishna,Agarwal,krishna.agarwal452@gmail.com,9273543520,Delhi
453,Arjun,Patel,arjun.patel453@gmail.com,9625349292,Jaipur
454,Vivaan,Jain,vivaan.jain454@gmail.com,9397740633,Jaipur
455,Sneha,Patel,sneha.patel455@gmail.com,9600780686,Mumbai
456,Priya,Joshi,priya.joshi456@gmail.com,9063254310,Ahmedabad
457,Aditya,Joshi,aditya.joshi457@gmail.com,9077262570,Mumbai
458,Rahul,Mehta,rahul.mehta458@gmail.com,9498931950,Bengaluru
459,Aarav,Verma,aarav.verma459@gmail.com,9055281832,Jaipur
460,Ananya,Verma,ananya.verma460@gmail.com,9933554864,Bengaluru
461,Rohan,Joshi,rohan.joshi461@gmail.com,9178847951,Hyderabad
462,Vivaan,Verma,vivaan.verma462@gmail.com,9112412723,Delhi
463,Arjun,Jain,arjun.jain463@gmail.com,,Jaipur
464,Diya,Kapoor,diya.kapoor464@gmail.com,9557988774,Ahmedabad
465,Aditya,Singh,aditya.singh465@gmail.com,9402547292,Ahmedabad
466,Aditya,Patel,aditya.patel466@gmail.com,9223105927,Pune
467,Krishna,Kapoor,krishna.kapoor467@gmail.com,9525782841,Chennai
468,Priya,Patel,priya.patel468@gmail.com,9208854749,Hyderabad
469,Rohan,Verma,rohan.verma469@gmail.com,9281406937,Bengaluru
470,Aarav,Agarwal,aarav.agarwal470@gmail.com,9343018718,Hyderabad
471,Rohan,Agarwal,rohan.agarwal471@gmail.com,9562656504,Ahmedabad
472,Priya,Kapoor,priya.kapoor472@gmail.com,9767426629,Pune
473,Krishna,Singh,krishna.singh473@gmail.com,9519610646,Hyderabad
474,Pooja,Agarwal,pooja.agarwal474@gmail.com,9264870494,Hyderabad
475,Krishna,Sharma,krishna.sharma475@gmail.com,9471462730,Ahmedabad
476,Priya,Verma,priya.verma476@gmail.com,,Ahmedabad
477,Aditya,Agarwal,aditya.agarwal477@gmail.com,9252045650,Mumbai
478,Ananya,Gupta,ananya.gupta478@gmail.com,9192855445,Bengaluru
479,Diya,Patel,invalid_email,9576521328,Jaipur
480,Kavya,Kapoor,kavya.kapoor480@gmail.com,9888167112,Hyderabad
481,Rohan,Singh,rohan.singh481@gmail.com,9798524013,Pune
482,Pooja,Gupta,pooja.gupta482@gmail.com,9161107603,Delhi
483,Priya,Verma,,9401193932,Delhi
484,Vivaan,Patel,vivaan.patel484@gmail.com,9955289389,Delhi
485,Ananya,Gupta,ananya.gupta485@gmail.com,9280138759,Mumbai
486,Aditya,Mehta,aditya.mehta486@gmail.com,9836151718,Bengaluru
487,Pooja,Singh,,9571647947,Chennai
488,Arjun,Jain,arjun.jain488@gmail.com,9752071678,Mumbai
489,Vivaan,Patel,vivaan.patel489@gmail.com,9121535396,Chennai
490,Pooja,Joshi,pooja.joshi490@gmail.com,9994657967,Pune
491,Kavya,Joshi,kavya.joshi491@gmail.com,9732010170,Chennai
492,Sneha,Mehta,sneha.mehta492@gmail.com,9118773477,Bengaluru
493,Kavya,Kapoor,kavya.kapoor493@gmail.com,,Pune
494,Ananya,Singh,ananya.singh494@gmail.com,9624671978,Hyderabad
495,Priya,Kapoor,priya.kapoor495@gmail.com,9647969545,Delhi
496,Aditya,Mehta,aditya.mehta496@gmail.com,9056165565,Jaipur
497,Krishna,Gupta,krishna.gupta497@gmail.com,9141520850,Chennai
498,Sneha,Kapoor,sneha.kapoor498@gmail.com,9790569659,Hyderabad
499,Vivaan,Gupta,vivaan.gupta499@gmail.com,9529456371,Jaipur
500,Arjun,Singh,invalid_email,9639191954,Hyderabad
1,Neha,Verma,invalid_email,9321819600,Jaipur
2,Ananya,Agarwal,invalid_email,9863794026,Pune
3,Krishna,Mehta,krishna.mehta3@gmail.com,9559407816,Ahmedabad
4,Diya,Agarwal,diya.agarwal4@gmail.com,9310341316,Bengaluru
5,Aditya,Mehta,aditya.mehta5@gmail.com,9192832764,Jaipur
6,Neha,Mehta,neha.mehta6@gmail.com,9305641395,Hyderabad
7,Rahul,Joshi,rahul.joshi7@gmail.com,9884969653,Pune
8,Ananya,Joshi,,9122691669,Ahmedabad
9,Ananya,Sharma,ananya.sharma9@gmail.com,9845146270,Ahmedabad
10,Ananya,Patel,ananya.patel10@gmail.com,9489325288,Bengaluru
11,Priya,Sharma,priya.sharma11@gmail.com,9430391171,Pune
12,Aditya,Joshi,aditya.joshi12@gmail.com,9896383465,Hyderabad
13,Vivaan,Gupta,vivaan.gupta13@gmail.com,9983930103,Delhi
14,Diya,Mehta,diya.mehta14@gmail.com,9738299737,Jaipur
15,Vivaan,Verma,vivaan.verma15@gmail.com,9670106513,Hyderabad
16,Aditya,Jain,aditya.jain16@gmail.com,9178108013,Hyderabad
17,Priya,Gupta,priya.gupta17@gmail.com,9260647468,Hyderabad
18,Aditya,Gupta,aditya.gupta18@gmail.com,9980500978,Pune
19,Aarav,Kapoor,aarav.kapoor19@gmail.com,,Mumbai
20,Rahul,Agarwal,rahul.agarwal20@gmail.com,9435346247,Mumbai
